patch_id,s1_name,split,tile,row,col,labels
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_16,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_16,validation,T35ULA,68,16,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_17,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_17,validation,T35ULA,68,17,"Complex cultivation patterns|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_18,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_18,validation,T35ULA,68,18,Arable land|Complex cultivation patterns|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_19,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_19,validation,T35ULA,68,19,Arable land|Complex cultivation patterns|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_20,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_20,validation,T35ULA,68,20,Arable land|Complex cultivation patterns|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_21,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_21,validation,T35ULA,68,21,Complex cultivation patterns|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_22,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_22,validation,T35ULA,68,22,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_23,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_23,test,T35ULA,68,23,"Complex cultivation patterns|Inland wetlands|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_24,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_24,test,T35ULA,68,24,"Complex cultivation patterns|Inland wetlands|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Permanent crops|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_25,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_25,test,T35ULA,68,25,Complex cultivation patterns|Mixed forest|Pastures|Permanent crops|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_26,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_26,test,T35ULA,68,26,Complex cultivation patterns|Coniferous forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_27,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_27,test,T35ULA,68,27,"Complex cultivation patterns|Coniferous forest|Pastures|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_28,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_28,test,T35ULA,68,28,Complex cultivation patterns|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_29,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_29,test,T35ULA,68,29,Complex cultivation patterns|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_30,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_30,test,T35ULA,68,30,"Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_31,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_31,test,T35ULA,68,31,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_32,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_32,test,T35ULA,68,32,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_33,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_33,test,T35ULA,68,33,"Complex cultivation patterns|Coniferous forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_35,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_35,test,T35ULA,68,35,Coniferous forest|Industrial or commercial units|Mixed forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_36,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_36,test,T35ULA,68,36,Coniferous forest|Mixed forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_38,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_38,test,T35ULA,68,38,Coniferous forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_39,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_39,test,T35ULA,68,39,"Complex cultivation patterns|Coniferous forest|Industrial or commercial units|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_40,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_40,test,T35ULA,68,40,"Arable land|Broad-leaved forest|Complex cultivation patterns|Industrial or commercial units|Pastures|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_41,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_41,test,T35ULA,68,41,Arable land|Broad-leaved forest|Complex cultivation patterns|Industrial or commercial units|Mixed forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_42,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_68_42,test,T35ULA,68,42,Complex cultivation patterns|Industrial or commercial units|Mixed forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_43,S1A_IW_GRDH_1SDV_20170806T160311_35ULA_68_43,test,T35ULA,68,43,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_44,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_44,test,T35ULA,68,44,Arable land|Complex cultivation patterns|Coniferous forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_45,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_45,test,T35ULA,68,45,Complex cultivation patterns|Coniferous forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_46,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_46,test,T35ULA,68,46,Coniferous forest|Inland waters|Inland wetlands|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_47,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_47,test,T35ULA,68,47,"Arable land|Broad-leaved forest|Coniferous forest|Inland wetlands|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_48,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_48,test,T35ULA,68,48,"Broad-leaved forest|Coniferous forest|Inland wetlands|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_49,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_49,test,T35ULA,68,49,"Arable land|Coniferous forest|Inland wetlands|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_50,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_50,test,T35ULA,68,50,"Arable land|Complex cultivation patterns|Coniferous forest|Inland wetlands|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_51,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_51,test,T35ULA,68,51,"Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_52,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_52,test,T35ULA,68,52,"Broad-leaved forest|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_53,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_53,test,T35ULA,68,53,"Broad-leaved forest|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_54,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_54,test,T35ULA,68,54,Broad-leaved forest|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_55,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_55,test,T35ULA,68,55,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_56,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_56,test,T35ULA,68,56,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_57,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_57,test,T35ULA,68,57,"Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_58,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_58,test,T35ULA,68,58,"Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_59,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_59,test,T35ULA,68,59,"Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_60,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_60,test,T35ULA,68,60,Broad-leaved forest|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_61,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_61,test,T35ULA,68,61,"Broad-leaved forest|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_62,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_62,test,T35ULA,68,62,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_63,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_63,test,T35ULA,68,63,Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_64,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_64,test,T35ULA,68,64,"Coniferous forest|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_65,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_65,test,T35ULA,68,65,"Coniferous forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_66,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_66,test,T35ULA,68,66,"Arable land|Coniferous forest|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_67,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_67,test,T35ULA,68,67,"Arable land|Broad-leaved forest|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_68,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_68,test,T35ULA,68,68,"Broad-leaved forest|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_69,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_69,validation,T35ULA,68,69,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_70,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_70,validation,T35ULA,68,70,Arable land|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_71,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_71,validation,T35ULA,68,71,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_72,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_72,validation,T35ULA,68,72,Arable land|Complex cultivation patterns|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_73,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_73,validation,T35ULA,68,73,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_74,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_74,validation,T35ULA,68,74,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_75,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_75,validation,T35ULA,68,75,"Arable land|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_68_76,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_68_76,validation,T35ULA,68,76,"Arable land|Complex cultivation patterns|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_00,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_0,train,T35ULA,69,0,"Coniferous forest|Inland waters|Inland wetlands|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_01,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_1,train,T35ULA,69,1,"Coniferous forest|Inland wetlands|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_02,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_2,train,T35ULA,69,2,"Coniferous forest|Inland wetlands|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_03,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_3,train,T35ULA,69,3,Broad-leaved forest|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_04,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_4,train,T35ULA,69,4,"Broad-leaved forest|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_05,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_5,train,T35ULA,69,5,"Broad-leaved forest|Inland waters|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_06,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_6,train,T35ULA,69,6,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_07,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_7,train,T35ULA,69,7,"Arable land|Broad-leaved forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_08,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_8,train,T35ULA,69,8,"Arable land|Broad-leaved forest|Inland waters|Inland wetlands|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_10,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_10,train,T35ULA,69,10,Arable land|Broad-leaved forest|Complex cultivation patterns|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_11,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_11,train,T35ULA,69,11,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_12,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_12,train,T35ULA,69,12,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_13,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_13,validation,T35ULA,69,13,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_14,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_14,validation,T35ULA,69,14,"Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_15,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_15,validation,T35ULA,69,15,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_16,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_16,validation,T35ULA,69,16,"Complex cultivation patterns|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_17,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_17,validation,T35ULA,69,17,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_18,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_18,validation,T35ULA,69,18,Arable land|Complex cultivation patterns|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_19,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_19,validation,T35ULA,69,19,Complex cultivation patterns|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_20,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_20,validation,T35ULA,69,20,Arable land|Complex cultivation patterns|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_21,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_21,validation,T35ULA,69,21,Arable land|Complex cultivation patterns|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_22,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_22,validation,T35ULA,69,22,Complex cultivation patterns|Inland wetlands|Mixed forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_23,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_23,validation,T35ULA,69,23,Complex cultivation patterns|Coniferous forest|Inland wetlands|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_24,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_24,validation,T35ULA,69,24,Complex cultivation patterns|Coniferous forest|Inland wetlands|Mixed forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_25,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_25,validation,T35ULA,69,25,Complex cultivation patterns|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_26,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_26,validation,T35ULA,69,26,Complex cultivation patterns|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_27,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_27,validation,T35ULA,69,27,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_28,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_28,validation,T35ULA,69,28,"Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_29,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_29,validation,T35ULA,69,29,Complex cultivation patterns|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_30,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_30,validation,T35ULA,69,30,"Complex cultivation patterns|Coniferous forest|Industrial or commercial units|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_31,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_31,validation,T35ULA,69,31,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_32,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_32,validation,T35ULA,69,32,"Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_35,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_35,validation,T35ULA,69,35,Complex cultivation patterns|Industrial or commercial units|Inland waters|Mixed forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_36,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_36,validation,T35ULA,69,36,Coniferous forest|Industrial or commercial units|Mixed forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_37,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_37,validation,T35ULA,69,37,Coniferous forest|Mixed forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_38,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_38,validation,T35ULA,69,38,Coniferous forest|Mixed forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_39,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_39,validation,T35ULA,69,39,Complex cultivation patterns|Coniferous forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_40,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_40,validation,T35ULA,69,40,Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_41,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_41,validation,T35ULA,69,41,"Broad-leaved forest|Industrial or commercial units|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_42,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_69_42,validation,T35ULA,69,42,Industrial or commercial units|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_43,S1A_IW_GRDH_1SDV_20170806T160311_35ULA_69_43,validation,T35ULA,69,43,Coniferous forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_45,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_45,validation,T35ULA,69,45,Coniferous forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_46,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_46,validation,T35ULA,69,46,Arable land|Coniferous forest|Inland wetlands
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_47,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_47,validation,T35ULA,69,47,Arable land|Inland wetlands|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_48,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_48,validation,T35ULA,69,48,Complex cultivation patterns|Coniferous forest|Inland wetlands|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_49,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_49,validation,T35ULA,69,49,"Complex cultivation patterns|Coniferous forest|Inland wetlands|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_50,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_50,validation,T35ULA,69,50,"Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_51,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_51,validation,T35ULA,69,51,"Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_52,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_52,validation,T35ULA,69,52,"Broad-leaved forest|Coniferous forest|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_53,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_53,validation,T35ULA,69,53,Broad-leaved forest|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_54,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_54,validation,T35ULA,69,54,Broad-leaved forest|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_55,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_55,validation,T35ULA,69,55,"Coniferous forest|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_56,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_56,validation,T35ULA,69,56,"Coniferous forest|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_57,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_57,validation,T35ULA,69,57,"Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_58,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_58,validation,T35ULA,69,58,"Broad-leaved forest|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_59,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_59,validation,T35ULA,69,59,"Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_60,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_60,validation,T35ULA,69,60,"Broad-leaved forest|Coniferous forest|Mixed forest|Transitional woodland, shrub"
